store_code,store_name
700244,武汉市青山区八大家花园店
1227,中山东凤镇逸湖半岛店
0355,深圳福田区梅兴苑线上店
780057,宁波市江东区常青藤小城店
770234,南京市溧水区水岸新都店
780058,宁波市海曙区白云街店
700203,武汉市洪山区芷岸龙庭店
1163,佛山南海区珠江半岛花园店
1027,广州天河区车天朗明居店
710130,苏州相城区康桥丽都店
790036,重庆市南岸区国际社区2店
730141,北京市朝阳区新城国际店
1137,广州荔湾区东漖北路店
750122,郑州市金水区绿城水岸名苑店
5069,成都市高新区新乐中街店
730092,北京市朝阳区北花园店
811002,青岛市市南区新贵都二期店
720046,上海浦东新区丁香路店
700116,武汉江岸区幸福时代店
720031,上海浦东新区永泰路店
6022,厦门思明区自然家园店
740001,南昌红谷滩新区鹿暻店
720213,上海宝山区长逸路店
3050,海口琼山区高登东路店
700240,武汉市江汉区盛世江城店
760080,杭州市萧山区开元名都店
860015,福州市仓山区中天金海岸店
710075,苏州吴中区金郡花园店
821014,昆明市盘龙区北泰花园
780066,宁波市镇海区清川路店
760052,杭州市上城区近江北路店
0133,深圳宝安区桃源居4店
720030,上海杨浦区国权东路店
770216,南京市浦口区招商依山溪谷花园店
1286,珠海香洲区华丽花园店
0248,深圳宝安区大益广场店
770219,泰州市海陵区宫涵花园店
720193,上海浦东新区北中路店
720205,上海黄浦区新闸路店
3007,海口美兰区西沙路店
780001,宁波江东区天水华都店
0306,鲜果吧客深圳龙岗区新鸿花园店
730106,北京市丰台区七克拉店
0012,深圳宝安区桃源居3店
720199,上海闵行区都市路店
0558,东莞清溪镇嘉信广场店
710138,苏州张家港市沙洲东路店
0559,东莞塘厦镇博登湖店
881906,北京市房山区北秀街店
780036,宁波市江北区洪塘中路店
700099,武汉青山区东方丽锦店
760029,杭州江干区广宇上东臻品店
1106,广州白云区云龙路店
1045,广州白云区怡新花园店
700174,黄石市黄石港区文化宫店
720263,上海长宁区天山西路店
1537,珠海市香洲区天钻假日店
0439,深圳市福田区鹏盛村店
0210,深圳南山区麒麟花园店
1051,广州白云区岭南新世界店
0721,惠州惠城区金迪星苑2店
0246,深圳宝安区幸福海岸店
0624,东莞市虎门镇万达广场店
700185,武汉市汉阳区南国明珠店
5073,成都武侯区优客联邦店
4019,义乌江滨路店
700228,武汉市洪山区美林青城店
1071,广州增城现代城市花园店
760026,杭州江干区金堡街店
750046,郑州市金水区普罗旺世2店
770065,镇江市丹徒区风景城邦店
0122,深圳盐田区金融路店
0751,惠州市博罗县园洲镇园洲花园店
203003,普宁市怡景家园店
870008,西安市长安区雅居乐铂琅峯店
1492,广州市天河区员村山顶店
0509,东莞常平镇金美花园店
5108,成都市金牛区三友路店
770092,南京市栖霞区和燕路店
1391,广州番禺区金海岸花园店
0644,东莞市虎门镇金捷路店
720177,上海浦东新区城南路店
3023,海口龙华区国贸一横路店
790104,重庆市九龙坡区同创奥韵店
0703,惠州惠城区金迪星苑店
0723,惠州惠城区丽景花园店
770115,南京市六合区龙池花园店
881011,北京市东城区果多美国瑞城店
881035,北京市丰台区果多美纪家庙店
0610,东莞市南城区黄金花园店
841003,徐州鼓楼区风尚米兰店
3085,海口市琼山区振发路店
710091,苏州吴中区澄湖西路店
1624,广州市番禺区庄士映蝶蓝湾店
0251,深圳福田区华强花园店
750002,郑州二七区二七万达广场店
310007,平安银行总行食堂
710143,苏州张家港市南门路店
1635,佛山市顺德区公园1872店
841027,徐州铜山区文华美景店
700291,荆州市沙市区新天地店
5081,成都成华区上东壹号2店
700092,武汉武昌区海达广场店
720299,上海闵行区古美路3店
0250,深圳龙岗区四季花城2店
0199,深圳福田区新洲南村店
0274,深圳福田区梅村路店
710141,苏州张家港市园林路店
700052,武汉武昌区风华天城店
700033,武汉汉阳区水岸人家店
710157,苏州昆山市新城域店
700098,武汉青山区钢花南苑店
730038,北京大兴区鸿坤理想城店
4022,金华婺城区八一南街店
1184,佛山顺德区凤山东路店
710047,无锡北塘区盛世家园店
831024,太原万柏林区西华苑店
720244,上海嘉定区安亭新源路店
1315,佛山三水区雅居乐花园店
dzswsh,深圳宝安区深航店
730018,北京朝阳区筑华年店
841029,徐州泉山区金鹰人民广场店
4051,金华婺城区保集蓝郡店
1643,广州市番禺区雅居乐剑桥汇店
1589,广州市黄埔区萝岗万达广场店
740049,南昌市南昌县力高国际店
1146,广州花都区花都雅居乐店
3107,海口市龙华区中海锦城店
710144,苏州张家港市湖滨国际店
4083,金华市金东区万达广场店
5103,成都市锦江区三官堂街店
700155,武汉市江汉区葛洲坝国际广场店
881061,北京市石景山区果多美石景山古城南路店
0540,东莞塘厦镇隆福花园店
740029,南昌西湖区天佑国际公寓店
700194,武汉市汉阳区广电熙园店
0809,汕头市龙湖区嵩山南路店
6006,厦门思明区福满山庄店
0445,深圳市宝安区万象新天店
831022,太原杏花岭区上马街店
821017,昆明市西山区盛高大城店
720203,上海普陀区梅川路店
790096,重庆市渝北区伟清泊客店
720001,上海闵行区春申景城店
790107,重庆市九龙坡区南方花园店
3011,海口龙华区龙华二横路店
770212,扬州市经济开发区淮左郡庄园店
1578,佛山市南海区中恒海晖城店
0369,深圳市宝安区中熙香缤山店
0330,深圳市龙岗区天安云谷店
1108,广州越秀区大德路店
750022,郑州市金水区曼哈顿广场店
750053,郑州市中原区公园壹号店
811021,青岛市市北区百脑汇店
740079,九江市浔阳区城市花园店
720256,上海静安区西康路店
1169,广州番禺区南华路2店
0812,汕头市金平区龙眼北路店
760070,杭州市拱墅区米市巷店
0097,深圳罗湖区莲塘聚福路店
720215,上海长宁区法华镇路店
1190,广州花都区轩逸花园店
790092,重庆市渝北区富悦麓山别苑店
760119,杭州市萧山区拱秀路店
0519,东莞环城东路新世纪星城店
720217,上海松江区万达广场店
1104,广州白云区岗贝路店
770183,南京市六合区大厂晓山路店
700196,武汉市江岸区解放公园店
5092,成都市锦江区蓉上坊店
770163,南京市六合区龙池翠洲店
0490,深圳市福田区中航北苑店
710163,苏州吴中区惠润金峰邻里中心店
720247,上海浦东新区芳华路店
770217,扬州市广陵区天俊悦府店
0554,东莞南城区格林小城店
851026,南宁市青秀区维也纳森林店
810033,青岛市市北区联城海岸店
760102,杭州市余杭区北辰之光店
1636,珠海市香洲区梅花豪庭店
740115,南昌市红谷滩新区博能中心店
831013,太原市小店区体育西路店
1426,佛山禅城区榴苑路店
750081,郑州市金水区普罗旺世3店 
202005,梅州市梅江区丽都西路店
0062,深圳宝安区西城上筑店
1138,广州天河区天河广场店
720083,上海徐汇区浦北路店
710131,苏州昆山市春晖路店
730083,北京市朝阳区金泰丽富嘉园店
740050,南昌市西湖区船山路店
700215,武汉市汉阳区澜菲溪岸店
800001,鲜果吧客南昌红谷滩区万达茂店
0349,深圳市龙岗区水岸新都店
0830,汕头市龙湖区华山路店
5021,成都金牛区锦城名都店
0515,东莞常平镇东田丽园店
3027,海口美兰区怡心园店
770189,南京市六合区莉湖花园店
0145,深圳宝安区梅陇镇店
760041,杭州市滨江区南岸晶都花园店
803061,合肥市政务区琥珀五环城店
881026,北京市海淀区果多美太平路店
720047,上海闵行区和润花园店
1193,广州白云区富力半岛2店
0542,东莞风岗镇大运城邦花园店
5105,成都市青羊区优品道店
1145,广州越秀区寺右新马路店
3006,海口美兰区海甸五西路店
1416,广州萝岗区万科东荟城店
760058,杭州市上城区衢江路店
1379,佛山南海区中南花园店
1236,江门蓬江区东华一路店
790037,重庆市渝北区鲁能星城2店
0255,深圳福田区翡翠名园店
0282,深圳南山区兴工路店
6037,泉州石狮市濠江丽景店
720176,上海嘉定区嘉宝都市港湾店
1087,广州番禺区桥德兴路店
3048,三亚天涯区团结街店
202012,梅州市丰顺县河滨路店
803094,合肥市蜀山区安居苑店
0635,东莞市虎门镇博头店
5096,成都市高新西区保利香槟国际店
720195,上海普陀区新湖明珠城2店
851008,南宁市保利龙腾上园店
750078,郑州市郑东新区东方鼎盛时代店 
780038,宁波市鄞州区世纪花园店
770111,南京市浦口区盘金华府店
1279,佛山顺德区康城花园店
1400,广州海珠区泰沙路店
720154,上海奉贤区新南家园店
1208,广州海珠区宝岗大道店
730019,北京朝阳区倚林佳园店
0803,汕头市金平区金新路店
1452,佛山市顺德区汇成华庭店
1060,广州白云区远景路店
720134,上海杨浦区民星路店
1029,广州番禺区大丽江花园店
730146,北京市海淀区苏州街地铁站店
770213,南京市六合区大厂草芳路店
790054,重庆市江北区曦城店
3020,海口龙华区国贸2店
0731,惠州市惠阳区星河丹堤店
720115,上海长宁区黄金城道2店
720049,上海浦东新区锦安东路店
1008,广州番禺区雅居乐店
811023,青岛市城阳区马家台店
720064,上海长宁区娄山关路店
780074,宁波市江东区中兴社区店
0279,深圳福田区皇城广场店
4026,义乌化工路店
803042,合肥市包河区科大花园店
720249,上海松江区新南街2店
851030,南宁市西乡塘区正恒国际广场店
0253,深圳福田区梅林路店
0561,东莞寮步镇鼎峰品筑店
0357,深圳市红宝2店
1382,中山沙溪镇世纪新城店
1365,广州增城区天麓山店
1551,湛江市赤坎区华盛新城店
710094,无锡新吴区香溢紫峻园店 
710061,无锡北塘区兴源北路店
0111,深圳南山区港湾丽都店
730016,北京朝阳区华侨城店
700161,武汉市江岸区金地名郡店
710006,苏州姑苏区白塔西路店
881078,北京市密云区果多美密云大剧院店
790038,重庆市渝北区皇冠自由城店
0002,深圳罗湖区红宝路1店
710062,无锡崇安区上马墩路店
780086,宁波市鄞州区永达路店
770040,南京雨花台区西善义德店
750020,郑州二七区鑫苑现代城店
740015,南昌西湖区桃花源居店
0123,深圳宝安区兴业华庭店
0832,汕头市澄海区文祠东路店
700056,武汉洪山区保利心语2店
1628,佛山市南海区恒大金名都店
1597,佛山市禅城区时代年华店 
760088,杭州市江干区紫丁香街店
1005,佛山南海区万科四季花城店
860011,福州市仓山区兰庭新天地店
0008,深圳南山区蔚蓝海岸店
870009,西安市高新区糜家桥店
0722,惠州博罗县御景豪庭店
770113,南京市浦口区星岛园店
750056,郑州市金水区天下城店
1596,广州市荔湾区珠光御景壹号店
1518,佛山顺德万科水晶城店
0014,深圳福田区车公庙店
831031,太原万柏林区华峪东区店
750051,郑州市二七区五号街坊店
1004,广州白云区金迪花园店
0824,汕头市潮南区广祥路店
720116,上海普陀区常徳路店
0293,深圳罗湖区罗湖村店
5086,成都市锦江区绿地468公馆店
770200,南京市江宁区世茂梦享家店
710030,苏州相城区大观花园店
4077,衢州市柯城区百汇路店
0667,东莞市南城区中信森林湖
720259,上海黄浦区西凌家宅路店
720079,上海宝山区行知路店
0360,深圳市福田区彩田村店
720103,上海浦东新区杨思路店
730089,北京市朝阳区康惠园店
700103,武汉东湖高新区新世界店
821007,昆明市五华区和谐广场店
770084,南京市江宁区萃文路店
0243,深圳龙岗区中海康城2店
803006,合肥市庐阳区汇银广场店
851022,南宁市良庆区钱隆江南店
841016,徐州铜山区国基城邦店
1101,广州番禺区大富庭华苑店
0099,深圳福田区国都高尔夫花园店
710027,苏州昆山市亭林路店
730046,北京朝阳区丽景园店
720125,上海黄浦区打浦路店
5056,成都高新区金桂路店
831030,太原迎泽区小南关店
0328,深圳市南山区阳光海滨花园店
841028,徐州泉山区湖滨西村店
0045,深圳宝安区缤纷世界店
770224,南京市秦淮区侯家桥店
700264,武汉市洪山区金地自在城店
208005,深圳市龙岗区万科第五园2店
740069,南昌市红谷滩新区江岸汇景店
730020,北京海淀区时雨园店
5035,成都高新区天久路店
710159,南通崇川区中南城店
770091,南京市浦口区阳光帝景店
811020,青岛市市北区紫云台店
750111,郑州市高新区学府嘉园店
700276,信阳市浉河区胜利路店
310006,联丰表壳厂有限公司
5138,成都市双流区南湖逸家店
1393,珠海香洲区中珠上城店
1478,佛山市南海区中海锦城店
0144,深圳罗湖区新港鸿花园店
860006,福州市晋安区大名城店
1058,广州白云区云景花园店
0427,深圳市龙岗区平湖守珍街店
1510,佛山市南海区都市晴园店 
841018,徐州云龙区中央公元店
0492,深圳市龙岗区中心花园店
720192,上海浦东新区博山东路店
730050,北京海淀区文慧园店
710085,苏州昆山市九方城店
720055,上海虹口区飞虹路店
0109,深圳福田区碧荔花园店
740026,南昌高新区绿地新都会店
0505,东莞东城区东糖花园店
740066,南昌市新建区建设路店
3076,海口市美兰区海甸岛世纪大道店
770162,南京市江宁区中海国际智通路店
710028,苏州昆山市好美家店
6019,厦门市思明区华天花园店
720009,上海闵行区名都路店
4078,衢州市柯城区裕丰花园店
1275,清远清城区金碧湾花园
1459,佛山市顺德区深业城店
0304,深圳福田区凤凰大厦店
700054,武汉东湖高新区保利花园店
790135,重庆市九龙坡区金茂珑悦店
760115,绍兴市诸暨和泰路店
0523,东莞常平镇中元街店
710107,苏州昆山市北门路店
720183,上海浦东新区民耀路店
740041,南昌市红谷滩新区世茂天城店
740031,南昌南昌县都市晴园店
720202,上海杨浦区中原路店
780013,宁波海曙区恒春街店
700275,武汉市洪山区祥和苑店
1271,珠海香洲区岭秀城店
720114,上海杨浦区国顺东路店
790089,重庆市合川区交通街店
730059,北京朝阳区七圣南路店
6025,厦门湖里区华永天地店
730068,北京市丰台区远洋自然店
0413,深圳市宝安区白金假日店
881072,北京市丰台区果多美方庄桥西店
1120,佛山顺德区文秀路店
780077,宁波市北仑区里仁花园店
0152,深圳宝安区泰华豪园店
1640,广州市南沙龙光棕榈店
6059,泉州市晋江市新加坡城店
720178,上海浦东新区西营南路店
5102,成都市郫都区华邑阳光里店
881038,北京市朝阳区果多美松榆店
0130,深圳南山区星海店
4066,金华市婺城区三路口店
730048,北京石景山区远洋山水店
720172,上海静安区余姚路店
700225,武汉市洪山区学雅芳邻店
740101,抚州市凤凰城店
1562,湛江市霞山区海景路店
1350,珠海香洲区丰泽园店
730031,北京朝阳区天之骄子店
790052,重庆市江北区保利香雪店
1068,广州天河区龙口东店
3059,海口市龙华区昌茂花园店
0380,深圳市龙岗区城市广场2店
780084,宁波市鄞州区中海国际店
5107,成都市成华区铂士公馆店
1405,肇庆端州区恒裕花园店
0648,东莞市南城区格林小城2店
700106,武汉汉阳区世纪龙城店
740063,南昌市西湖区国贸阳光店
700047,武汉东湖高新区巴黎豪庭店
0620,东莞市黄江镇星光天地店
0143,深圳南山区太子山庄店
730004,北京朝阳区嘉铭桐城店
740007,南昌东湖区锦苑春天店
803068,合肥市庐阳区橡树湾凤台路店
700038,武汉武昌区胭脂山桂苑店
750066,郑州市金水区21世纪社区店 
1112,广州萝岗区青年路店
3008,海口龙华区南沙路1店
4017,义乌春江路店
0026,深圳南山区阳光棕榈园店
700016,武汉江岸区文卉苑店
0157,深圳罗湖区春风路店
710109,苏州姑苏区莫邪路店
1339,广州天河区林乐路店
831041,太原迎泽区桃园南路康乐街店
0240,深圳罗湖区水库新村店
730008,北京朝阳区远洋天地店
700260,武汉市东湖高新区保利时代3店 
720297,上海杨浦区靖宇东路店
3093,三亚市大东海路店
700066,武汉江岸区台北路店
0822,汕头市金平区嘉泰雅园店
4004,金华婺城区东莱路2店
710001,苏州姑苏区新康花园店
720139,上海奉贤区育秀路店
710096,无锡梁溪区金科世界城店
700288,武汉市汉阳区恒大绿洲店
730017,北京朝阳区美景东方店
1092,广州海珠区前进路店
780080,宁波市镇海区后大街店
0508,东莞常平镇紫荆花园店
700072,武汉武昌区徐东兴华店
710114,无锡梁溪区时代上城店
5121,成都市龙泉驿区果壳里的城店
700274,武汉市东湖高新区万科锦程店
1105,广州海珠区礼岗路店
720229,上海闸北区灵石路店
780046,宁波市海曙区马园路店
4043,东阳人民路店
740060,南昌市西湖区朝阳洲中路店
770052,南京江宁区武夷绿洲科建路店
0204,深圳南山区珠光路店
0502,东莞万江区0769家园店
803088,合肥市政务区保利香槟国际店
730062,北京市大兴区兴海家园店
851035,南宁市江南区保利城店
4005,金华婺城区南苑店
730128,北京市朝阳区万科星园店
0281,深圳盐田区瀚海东岸店
700187,武汉市东湖高新区南湖时尚城店
0730,惠州市惠城区金田苑店
0639,东莞市大朗镇求富花园店
1555,广州市花都区狮城国际店
750065,郑州市金水区人和花园店 
0406,深圳市龙岗区恒大国香山店
720198,上海浦东新区新川路店
790139,重庆市渝北区鸳鸯北路店
0261,深圳龙岗区双拥街店
803076,合肥市政务区海岸花园店 
0160,深圳南山区留仙居店
0268,深圳罗湖区洪湖一街店
770144,南京市江宁区万达竹山路店
1397,中山东区长江市场店
790076,重庆市江北区珠江太阳城2店
760023,杭州拱墅区大关苑店
6057,漳州市芗城区温泉公寓店
5016,成都成华区双庆路店
0384,深圳市龙岗区新乐路店
720234,上海浦东新区新德路店
780006,宁波鄞州区东湖花园店
760043,杭州市上城区金鸡岭店
720201,上海嘉定区万达广场2店
760015,杭州余杭区临平东湖中路店
1521,广州市增城区新塘时尚广场店
3044,三亚吉阳区商品街2店
881601,河北省廊坊市广阳区果多美万向城店
3013,海口龙华区国贸1店
710009,苏州相城区合景峰汇店
1074,佛山南海区沙面新城店
881003,北京市西城区果多美陶然亭店
1620,广州市越秀区共和大街店
0806,汕头市金平区大华路店
720132,上海普陀区亚新广场店
730114,北京市朝阳区奥林匹克三期店
1225,广州番禺区碧桂园店
750045,郑州市经开区远大理想城2店
5078,成都成华区融锦城店
841008,徐州泉山区少华小区店
740053,南昌市高新区火炬二路店
740027,南昌西湖区民德路店
803009,合肥市瑶海区阳光汇景店
1366,珠海香洲区华发世纪城店
700239,武汉市江汉区悦海园店
1463,珠海香洲区华南名宇店
770131,南京市鼓楼区复地新都国际店
740017,南昌西湖区广场东路店
750132,驻马店市驿城区天中豪园店
5027,成都成华区锦绣东方店
700032,武汉青山区紫金苑店
1464,佛山市南海区万锦豪园店
750061,郑州市中原区锦艺国际华都2店
821999,昆明市南博会专用
730111,北京市大兴区康乃馨城店
803077,合肥市庐阳区万科城市之光店
730034,北京朝阳区国美第一城店
740023,南昌西湖区国际华城店
831037,太原迎泽区水西关街康隆店
5060,成都青羊区保利金香槟店
0211,深圳宝安区甲岸村店
700071,武汉江岸区融科天城2店
780052,宁波市鄞州区集仕港2店
0263,深圳南山区海景花园店
730036,北京朝阳区富力又一城店
4045,东阳振兴路店
1229,中山东区朗晴假日店
5090,成都市高新区中德英伦联邦店
0337,深圳市福田区园岭新村2店
1319,中山东区嘉逸新村店
710135,苏州吴中区太阳城翡丽湾店 
3034,海口龙华区海德路店
760097,杭州市绍兴越城区解放南路店
720003,上海闵行区金平路店
760064,杭州市拱墅区德胜巷店
831021,太原万柏林区智诚御河店
0294,深圳南山区城市山林店
700132,武汉汉阳区龙阳一号店
720270,上海浦东新区益江路店
760094,杭州市上城区江城路店
1050,广州番禺区锦绣生态园店
1098,广州白云区白云尚城店
750039,郑州市金水区园田花园店
1273,清远清城区凤城世家店
720002,上海闵行区黄桦路店
5054,成都锦江区比华利国际城店
0410,深圳市福田区商会大厦店
740035,南昌莲塘镇玺园店
841024,徐州鼓楼区九里万科店
790012,重庆市渝北区天邻风景店
1211,佛山顺德区嘉信城市广场店
700109,武汉汉阳区万科国际店
730045,北京海淀区蜂鸟家园店
770192,南京市浦口区通宇林景雅苑店
0548,东莞石龙镇绿化中路店
0409,深圳市龙岗区万科紫悦山店
1238,江门蓬江区聚德小区店
730014,北京朝阳区后现代城店
760054,杭州市下城区孩儿巷店
720057,上海普陀区镇坪路店
0734,惠州市惠阳区海惠花园
1544,珠海市香洲区钰海山庄店
841007,徐州泉山区枫林绿洲店
770145,南京市建邺区金穗花园店
851033,南宁市西乡塘区台湾街花莲府店
790075,重庆市沙坪坝区风华大厦店
cs003,测试03店
3026,海口琼山区建国路店
5127,成都市龙泉驿区恒大绿洲店
720246,上海嘉定区安亭新源路2店
1234,中山石岐区华力路店
780040,宁波市江东区园丁小区店
5080,成都天府新区南湖国际社区2店
201009,河源市源城区旺源路店
0110,深圳龙岗区坂田店
851006,南宁市兴宁区瀚林美筑店
3043,三亚吉阳区商品街1店
790001,重庆市九龙坡区奥园康城店
1199,广州越秀区淘金家园店
1141,佛山三水区潮立方店
730112,北京市丰台区靛厂路店
1334,广州增城区荔园西路店
710121,无锡惠山区天一城店
750076,郑州市管城区美林河畔店 
720232,上海普陀区新村路店
0004,深圳福田区景田店
740093,丰城市梦祥路店
710103,苏州工业园区太阳星辰花园店
1174,佛山顺德区金碧新城店
1159,广州天河区羊城花园店
790046,重庆市大渡口区天辰华府店
5068,成都武侯区丽都花园店
720011,上海普陀区星河世纪城店
720072,上海闵行区虹井路店
5038,成都青羊区中大君悦金沙店
710003,苏州姑苏区福星新城店
710129,苏州姑苏区万达广场2店
1317,中山火炬开发区港城花园店
5137,成都市青羊区证大正府店
0709,惠州惠城区荷兰水乡店
700144,武汉硚口区利济北路店
750032,郑州市郑东新区永威东棠店
760087,杭州市江干区环丁路2店
770125,南京市秦淮区良城美景店
1300,江门新会区知政南路店
4058,东阳市亭塘店
710105,苏州工业园区夏园新村店
811018,青岛市市北区保利百合花园店
720243,上海嘉定区安亭昌吉路店
0560,东莞大朗镇松佛路店
881903,北京市朝阳区果多美甘露园店
881917,北京市东城区果多美磁器口店
0469,深圳市南山区阳光玫瑰园店
750063,郑州市管城区康城棕榈泉店
700008,武汉洪山区金地中心城店
770098,马鞍山市花山区明都财富广场店
760108,杭州市上城区复兴南苑店
1262,中山港口镇芊翠家园店
760081,杭州市萧山区育才路店
780073,宁波市江东区甬港南路店
0464,深圳市盐田区山海四季城店
803066,合肥市包河区望湖城紫桂苑店
770055,南京建邺区云河湾店
700235,武汉市汉阳区米兰苑店
851003,南宁市江南区龙光普罗旺斯店
740078,九江市濂溪区中辉世纪城店
1235,广州花都区豪俊名苑店
881015,北京市海淀区果多美花园路店
881075,北京丰台区果多美西罗园店
720111,上海浦东新区建中路店
790065,重庆市沙坪坝区渝碚路店
770110,南京市浦口区香邑美颂店
851017,南宁市江南区锦绣江南店
0628,东莞市常平镇万科城店
6065,漳州市芗城区文华园店
4057,东阳市双岘路店
0487,深圳市龙华区中海锦城店
750055,郑州市二七区澳丽名苑店
0714,惠州惠城区东江学府店
1215,广州增城区锦绣新天地店
700073,武汉洪山区关山春晓店
801001,鲜果吧客深圳福田区京基滨河时代店
700277,武汉市青山区印象城店
1582,佛山市顺德区甲子路店
1277,广州天河区汇景新城店
0073,深圳龙岗区布吉莲花1店
710099,无锡市梁溪区五爱路店
0462,深圳市福田区石厦东村店
0063,深圳宝安区天悦龙庭店
0040,深圳宝安区富通天骏店
700237,武汉市汉阳区万科国际2店
710111,无锡惠山区金岸世家店
1132,广州萝岗区宏光路店
700062,武汉东湖高新区中建康城店
700020,武汉武昌区万达公馆店
770109,南京市玄武区南理工三号门店
700267,咸宁市嘉鱼县新天地店
1352,广州荔湾区东漖北路2店
750094,郑州市高新区公园道1号店
0006,深圳罗湖区海富花园店
1423,珠海香洲区五洲康城店
700270,武汉市洪山区福星东湖城店 
1291,珠海香洲区好望角花园店
790005,重庆市渝北区长安锦绣城店
1414,广州白云区金域蓝湾店
700164,武汉市武昌区东湖国际2店
700113,武汉硚口区爵世嘉园店
730039,北京东城区富贵园店
770076,南京市雨花台区阅城国际城店
0483,深圳市宝安区第五大道店
831034,太原小店区文锦世家店
mdcs1,门店测试1
1598,广州市增城区新塘保利东江首府店
5075,成都成华区招商雍华府店
0385,深圳市龙岗区龙城中央店 
0368,深圳市福田区华强花园一体仓店
1368,广州萝岗区春晖四街店
803070,合肥市包河区东方蓝海店
730073,北京朝阳区建国里店
750042,郑州市中原区正商明钻店
6056,厦门市思明区屿后路店
1378,广州越秀区华乐路店
760073,杭州市江干区保利梧桐语店
790080,重庆市渝北区保利香槟花园店
1453,佛山市南海区万达广场店
770155,马鞍山市花山区东方城二期店
803025,合肥市庐阳区四季华庭店
4053,金华市婺城区解放西路店
780059,宁波市镇海区碧水莲晴店
821029,昆明市盘龙区溪畔丽景店
4068,金华市婺城区丹溪路店
0496,深圳市福田区中银花园店
1102,佛山顺德区湖畔湾花园店
cs002,测试02店
0463,深圳市南山区蛇口新街店
6045,厦门湖里区金山店
720151,上海长宁区天山西路店
1173,广州花都区商业大道店
710020,苏州高新区美之苑店
1571,佛山市南海区恒大御景半岛店
1161,广州白云区祥景花园店
0549,东莞寮步镇中央公馆店
750035,郑州市金水区升龙凤凰城店
1178,佛山顺德区云良路店
720035,上海宝山区菊联路店
5058,成都高新区香榭国际店
700192,武汉市江夏区保利清能西海岸店
700014,武汉硚口区汉口春天店
770160,南京市建邺区海峡城第二街区店
770112,南京市栖霞区恒大雅苑店
803002,合肥市庐阳区元一滨水城店
5011,成都高新区衣冠庙店
750031,郑州市金水区银基王朝店
0425,深圳市宝安区联投东方店
700199,武汉市硚口区集贤花园店
770057,南京秦淮区雅居乐店
740081,南昌市南昌县芳草路店
0082,百乐汇店中店
5012,成都武侯区桐梓林店
5037,成都青羊区金鹏街店
5123,成都市绵阳市涪城区美立方店
1559,佛山市顺德区保利中环店
750085,郑州金水区清华紫光苑店
0103,深圳龙岗区万科城店
0119,深圳宝安区富士康2店
0351,深圳市宝安区裕安二路店
803012,合肥市庐阳区南国花园店
720254,上海浦东新区三舒路店
720267,上海浦东新区东波路店
700216,武汉市东西湖区轻工大学店
700180,武汉市江岸区金桥世家店
1097,广州荔湾区荔港南湾2店
811029,青岛市市北区繁华里店
1035,广州天河区美林湖畔店
760053,杭州市余杭区亲亲家园店
1409,珠海香洲区南湾国际店
720235,上海普陀区曹杨路店
750064,郑州市金水区大河春天店
0225,深圳南山区新德家园店
803040,合肥市蜀山区信旺华府骏苑洪岗路店
3087,琼海市东风路店
710152,南通市港闸区永扬路店
0269,深圳南山区松坪花园店
0257,深圳龙华新区优品建筑店
0820,汕头市潮阳区兰竹苑店
700044,武汉江汉区凤凰城店
5095,成都市武侯区保利中心店
720223,上海浦东新区清溪路店
770015,南京栖霞区丁家庄燕升园店
4055,永康市丽州北路店
710154,昆山市千灯镇景唐北路店
790087,重庆市合川区海润国际店 
700198,武汉市硚口区雍豪府店
803084,芜湖市弋江区金域蓝湾店
1301,广州番禺区金山谷店
1085,广州海珠区翠城花园店
730054,北京朝阳区双花园南里店
770177,南京市浦口区中海万锦熙岸店
803086,芜湖市弋江区中央城店
720117,上海徐汇区南丹东路店
0018,深圳宝安区三联路店
1583,开平市曙光东路店
0102,深圳宝安区民治塘水店
0536,东莞石龙镇中央豪门店
0615,东莞市东城区东泰3店
3017,海口美兰区时代家园店
720020,上海闵行区疏影路店
770116,马鞍山市花山区龙灿绿洲花园店
750075,郑州市二七区康复前街店 
720222,上海闵行区永德路店
720015,上海普陀区祥和名邸店
0155,深圳龙岗区康达尔花园店
0259,深圳平湖新区隔镇东路店
3061,海口市龙华区民声东路店
831002,太原市迎泽区双塔街郦苑店
3110,海口市秀英区远大店
821036,昆明市官渡区银海畅园店
1026,广州白云区富力城店
730088,北京市朝阳区杨闸环岛店
710146,苏州相城区中恒广场店
700024,武汉江岸区东方华府店
700242,信阳市浉河区西亚合美店
780056,宁波市镇海区鼓西店
770026,南京江宁区高尔夫国际花园店
202006,梅州市兴宁市兴东路店
720206,上海徐汇区罗香路店
1125,广州越秀区大沙头三马路店
0647,东莞市桥头镇宏达路店
790047,重庆市渝北区兴馨嘉园店
4038,义乌兴中店
0310,深圳罗湖区碧波花园店
6046,泉州洛江区安泰路店
811028,青岛市李沧区保利中央公园店
1213,佛山顺德区丹桂路店
710078,苏州吴江区油车路店
860012,福州市晋安区泰禾广场店
1331,肇庆端州区华英新城店
720216,上海市闵行区古美西路2店
790101,重庆市沙坪坝区布克公馆店
0039,深圳福田区莲花一村店
0649,东莞市凤岗镇翠湖豪苑店
730100,北京市丰台区名都家苑店
4025,义乌香港城店
5044,成都成华区首创国际城店
740004,南昌青山湖区恒茂国际店
780065,宁波市海曙区奥特莱斯店
790070,重庆市巴南区丽都锦城店
0309,鲜果吧客深圳宝安区桃源居店
720227,上海浦东新区庆荣路店
